,text,title,language
9602,"Na tien weken zit de coronapauze erop voor Familie: de opnames worden op 2 juni hervat. Ondanks de regels rond social distancing zal er weer gekust, geknuffeld en geruzied worden, als een scène erom vraagt. Daartoe engageren bepaalde acteurs zich tot een ‘circle of trust’.",TV-soaps ‘Familie’ en ‘Thuis’ klaar voor heropstart,nl
9603,"Een lockdown houdt de liefde niet tegen. De voorbije weken zijn her en der nieuwe koppels ontstaan, maar hoe ga je van één naar twee als je elkaar eigenlijk niet mag aanraken? ‘We zaten op een picknickdeken. Hij aan de ene uiterste rand, ik aan de andere.’\n\nEen week voor de lockdown had Marlies (27) het nog aan iedereen verkondigd die het wilde horen: “Dat ik eigenlijk supercontent was als single”, lacht ze. “Ik zag me al de hele zomer lang feesten en genieten van het vrijgezellenleven.” Twee maanden later is de verrassing groot wanneer ze op Moederdag bij een aantal vrienden passeert om, vanop afstand in de traphal of aan de voordeur, haar nieuwe vriend Michiel (30) te showen. Ofwel is het wel heel erg snel gegaan, ofwel hebben ze een nieuwe persoon aan hun bubbel toegevoegd nog voor premier Sophie Wilmès daar officieel de toestemming voor gaf. Dat laatste dus.\n\n“Al snel tijdens de lockdown voelde ik hoe saai het allemaal werd. Mijn weekends moest ik helemaal alleen invullen”, doet Marlies het relaas. In Netflix of wandelen had ze weinig zin, dus installeerde ze de ideale app voor singles die zich vervelen: Tinder. “Een beetje swipen, wat gesprekjes voeren, daar zou allemaal wel niks uitkomen. Maar al bij de drie eerste matches zat Michiel, met wie ik meteen een megatof contact had. Ik heb de app de avond zelf nog verwijderd. Niet meer nodig, had ik zo het gevoel.”\n\nOok bij Michiel overheerste de gedachte: ‘We gaan hier toch geen veertig dagen zitten chatten?’ “Dan weet je op den duur alles van elkaar en is de magie van een eerste fysieke date weg.” Dus waagde hij in volle lockdownmodus zijn kans met een aanzoek om eens af te spreken. Marlies: “Ik wist dat het eigenlijk nog niet mocht. Maar we hebben het gedaan.”\n\nCreatief met regels\n\nWanneer we het verhaal voorleggen aan professioneel matchmaker Audrey Laeremans, is ze helemaal niet verbaasd. “Net voor de lockdown had ik aan een aantal klanten contacten doorgespeeld, waar een aantal koppels uitgekomen zijn. Dan weet je het wel. De eerste contacten verliepen via sms of videocall, maar op een bepaald moment zijn ze blijkbaar toch een beetje creatief geworden met de maatregelen.”\n\n“Dat snap ik ergens, al heb ik mijn leden aangeraden alles binnen het kader van de overheid te houden”, zegt Laeremans, die merkte dat de lockdown voor sommige singles geen evidente periode was. “Als je dan enkele weken lang met één enkele persoon gesprekken voert, is dat dan niet een beetje je lief? En mag je die dan zien? Ik heb gemerkt dat connecties veel intenser verliepen tijdens de lockdown. Er was geen afleiding, alsof het allemaal veel sneller groeide. Als er echt een goeie klik was, hebben de meesten denk ik de stap gezet naar een fysieke afspraak. Dat gebeurde in een parkje of bij een wandeling. Binnen de perken dus, al vertellen klanten me natuurlijk niet alles.”\n\nVan het verhaal van Marlies en Michiel hoop je alvast dat het ooit naverteld mag worden op een trouwfeest. Hij uit Drongen, zij uit Kortrijk. Hij die – vanwege de niet-essentiële aard van de verplaatsing – met de koersfiets langs de Leie kwam gefietst, zij die al meteen mocht inspecteren “welk vlees ze in de kuip had”. “We hadden afgesproken in het park en hij was helemaal bezweet in koerstenue. Ik heb hem dus al meteen zien omkleden.” Michiel komt snel even tussen: “Maar ik heb mijn koersbroek aangehouden, hé.”\n\n“We hebben tijdens die eerste date de afstand bewaard”, vertelt Marlies. “We zaten op een picknickdeken. Hij aan de ene uiterste rand, ik aan de andere. Tot de politie ons in de smiezen kreeg: ‘Zoej wiln aanzetn!’ Dan zijn we toch bij mij in de tuin gaan zitten, tot 2 uur ’s nachts.” Een kus is er toen niet van gekomen. “We durfden dat precies niet goed. ‘Afstand houden, afstand houden’, dat galmt door je hoofd”, zegt Marlies.\n\nWat op een andere avond misschien met een overnachting was geëindigd, resulteerde in een vervaarlijke expeditie. “Want ja, ik moest terug in Drongen geraken”, lacht Michiel. “Met mijn kleine lichtjes durfde ik niet echt langs het water te fietsen, er moet maar een beest voor je wielen lopen en je ligt er. Dus ben ik langs alle dorpjes tussen Kortrijk en Drongen gefietst om toch maar iets te kunnen zien.”\n\nOm 4 uur ’s nachts een sms: veilig thuis. “Door zoveel moeite te doen, heeft hij me wel een beetje overtuigd. Ik ben de volgende dag met de elektrische fiets naar hem gereden”, zegt Marlies. Toen was de kus er wel. “Een beetje onverwacht, maar zijn initiatief was welgekomen. Anders geraak je toch al snel in de friendzone.”\n\nVerboden vrucht\n\nBij het verse koppel leeft duidelijk het gevoel dat uitstel afstel geworden zou zijn. Laeremans toont begrip: “Twee à drie weken via chat is voor veel mensen echt het maximum, anders sla je een aantal etappes over die je liever ‘in het echt’ wilt ontdekken.”\n\nGaf het proeven van de verboden vrucht een extra laagje? “Het voelde vooral een beetje zoals in den ouwen tijd: wachten op het weekend om dan met de fiets een heel eind te rijden naar een prille liefde. Dat had een zekere charme”, zegt Marlies. Michiel: “Ik had na die eerste date een beetje het gevoel dat we een koppel duiven waren die werden gescheiden. Laat het mannetje in Spanje los en hij vliegt meteen terug naar haar. In mijn geval: met 34 à 35 kilometer per uur langs de vaart snellen om zo snel mogelijk bij haar te zijn.”",Prille liefde tijdens de lockdown: Cupido is creatief geweest met de maatregelen,nl
9604,"Anneleen Kenis, postdoctoraal onderzoeker (politieke ecologie) van het FWO-Vlaanderen, geaffilieerd met KU Leuven en King’s College London.",Hoe coronamaatregelen de droogte verder in de hand werken,nl
9605,"Maandenlang niet naar school kunnen. Het overkwam begin jaren 90 al een hele groep Waalse kinderen door een schoolstaking. Een van hen, professor economie aan de universiteit van Edinburgh, Michele Belot, onderzocht welke gevolgen dat had voor haar generatie. ‘Velen droegen dit hun hele schoolcarrière mee.’\n\nZelf is ze het levende tegendeel van het resultaat van haar eigen studie. Ze is opgegroeid in Henegouwen, studeerde economie en promoveerde aan de universiteit van Tilburg. Ze werd professor in onder meer Oxford en nu Edinburgh. De Waalse spreekt dan ook vlekkeloos Nederlands en Engels. Maar veel van haar generatiegenoten ging het minder goed af. En dat allemaal omdat hun toenmalige leerkrachten zich destijds een loonsverhoging door de neus geboord zagen.\n\n“De staking brak in mei 1990 uit”, herinnert professor Michele Belot zich nog. “Onderwijs was door de staatshervorming regionale bevoegdheid geworden en al snel bleek dat de Franstalige Gemeenschap geen budget had voor een loonsverhoging voor de leerkrachten, zoals aan Vlaamse kant wel het geval was. De staking duurde vreselijk lang en liep na de zomervakantie door, tot er in november eindelijk een akkoord was. De stakers kregen na al die maanden actievoeren een loonsverhoging van 2 procent.”\n\nU onderzocht twintig jaar later, in 2010, wat al die gemiste schooldagen voor uw generatie betekend heeft. Wat waren de gevolgen?\n\nBelot: “Die waren nefast. We vergeleken de data van Franstalige leerlingen met leeftijdsnoten in Vlaanderen en bekeken hun studievoortgang. De kans op blijven zitten, bleek bij de Franstaligen groter dan bij de Vlamingen. De kans op slagen in het hoger onderwijs was bij de Walen dan weer een stuk lager. Meest opvallende resultaat was dat Franstaligen die de staking hadden meegemaakt gemiddeld meer dan een half jaar minder gestudeerd bleken te hebben. Wat dus wil zeggen dat hun diploma gemiddeld lager was dan dat van Vlaamse leeftijdgenoten. We vermoeden dat heel wat leerlingen in hun verdere schoolcarrière ondervonden dat de opleiding van hun keuze niet lukte, waardoor ze naar andere kortere programma’s moesten overschakelen. En dus in veel gevallen niet het diploma konden behalen dat ze zich gewenst hadden. Ze zijn er nooit in geslaagd om de achterstand helemaal weg te werken.”\n\nProfessor economie Michele Belot zat zelf in het derde middelbaar toen de schoolstaking uitbrak. Ze onderzocht de gevolgen daarvan op haar generatiegenoten. Beeld RV\n\nU zat destijds in het derde middelbaar toen de staking begon. Hoe heeft u die zelf ervaren?\n\n“Het was heel vreemd. Voor de meesten van ons was het één langgerekte vakantie. Er was ook niets. De leerkrachten staakten, dus die deden geen inspanningen om leerstof over te brengen. Er was nog geen internet, waardoor tele-onderwijs sowieso geen optie kon zijn. Zelf konden we ook niets opzoeken. De beste leerlingen keken allicht weleens in hun schoolboeken, maar zelf herinner ik me niet dat ik dat heb gedaan.\n\n“Iedereen wachtte af, want de onzekerheid over hoelang het zou duren was groot. Elke week kon de staking afgelopen zijn, of ook niet. Door die onzekerheid was het ook voor ouders moeilijk om alternatieven te voorzien voor hun kinderen. Mensen dachten voortdurend ‘nu zal het wel niet lang meer duren’. En wij deden niets.\n\n“Dat is ook meteen het grote verschil met wat nu bezig is. Je ziet dat scholen, leerkrachten en ouders hun uiterste beste doen om kinderen zoveel mogelijk aan te leren. Om hen nog altijd dingen aan te reiken.”\n\nEr worden nu ook heel wat kinderen niet bereikt, vaak de meest zwakken.\n\n“Ja, en daar is de situatie wel vergelijkbaar. Sociale achtergrond zal destijds wellicht ook meegespeeld hebben, maar dat hebben we in onze studie niet kunnen onderzoeken. Dat is wel spijtig, want we weten dat dat een grote rol kan spelen in de verdere ontwikkeling.\n\n“Waar ik me nu het meeste zorgen over maak, is het compleet gebrek aan peer-to-peereffect. Kinderen leren heel veel van elkaar. Wij zaten destijds thuis, maar mochten wel sociaal contact hebben. Kinderen mochten zoveel spelen als ze wilden met elkaar. Nu is dat sociaal contact weggevallen en bij teleonderwijs is dat leren van elkaar ook heel moeilijk.”\n\nWat kunnen we leren uit uw studie dat nu nuttig kan zijn?\n\n“Dat het belangrijk is dat het programma aangepast wordt. Destijds werd bij de heropstart geen enkele inspanning gedaan om kinderen de kans te geven leerstof in te halen. De leerplannen werden niet aangepast. Er was geen ruimte voor extra herhaling. Men ging in november van dat jaar gewoon verder met wat men in november van dat jaar volgens het leerplan moest geven. Ik had het gevoel dat we een ladder aan het beklimmen waren en allemaal een trede misten, waardoor het een stuk moeilijker was om de stap naar de volgende te zetten.\n\n“Ik herinner me ook dat het vooral heel moeilijk was om ons weer aan te passen, na zes maanden leven in een ander ritme. Wie het geluk had al een goeie leerling te zijn, kwam het wel te boven. De anderen hadden pech. Gelukkig hoor ik nu vooral berichten over hoe iedereen heel hard zijn best doet om de effecten zo klein mogelijk te houden. Daar was destijds gewoon geen aandacht voor.”",In 1990 konden Waalse kinderen niet naar school: ‘Velen droegen dit hun hele schoolcarrière mee’,nl
9606,De provincie Oost-Vlaanderen en het Brussels Hoofdstedelijk Gewest houden economisch beter stand in de coronacrisis dan de andere provincies. Luxemburg en Limburg gaan het meest achteruit op het vlak van tewerkstelling. Arbeiders zijn zwaarder getroffen dan bedienden.,Zo laat de coronacrisis zich voelen in de verschillende provincies en sectoren,nl
9607,"Wat maakt je intens gelukkig?\n\n“Mij emotioneel verbonden voelen met andere mensen.”\n\nWat ligt er altijd op je nachtkastje?\n\n“Mijn iPhone en een nachtlampje.”\n\nVan welke slechte gewoonte geraak je niet af?\n\n“Zie volgende vraag, haha.”\n\nWat is je favoriet feelgoodfood?\n\n“Ribbelchips - ook al weet ik dat ik me achteraf niet beter voel.”\n\nWat geeft je energie?\n\n“Rusten, sporten, een diep gesprek, spelen met de ­kinderen, de natuur, alleen zijn, nieuwe dingen creëren.”\n\nWat is de soundtrack van je leven?\n\n“‘What if I Fall? Oh, but darling, what if you fly?‘“\n\nWelke hype vind je totaal overroepen?\n\n“Pokémon, nog altijd...”\n\nWaarvoor wil je graag herinnerd worden?\n\n“Om mijn strijd voor meer mildheid voor onszelf en onze kinderen.”\n\nOp welk lichaamsdeel ben je stiekem trots?\n\n“Mijn taille.”\n\nWelk boek zal je altijd bijblijven?\n\n“Matilda van Roald Dahl.”\n\nWaaraan heb je onlangs te veel geld uitgegeven?\n\n“Schoenen en een kleed voor mijn boekvoorstelling – die is afgelast.”\n\nWelke geur maakt je nostalgisch?\n\n“Eau de cologne, de geur van mijn opa.”\n\nWaarvan lig je ’s nachts wakker?\n\n“Algemene onrust en stress die ik niet kan vastpakken.”\n\nWaarvoor ben je altijd in de mood?\n\n“Dat is erg afhankelijk van mijn mood.”\n\nWelk kledingstuk zou je nooit kunnen wegdoen?\n\n“De handtas die ik van mijn oma kreeg.”\n\nWat is het beste advies dat je ooit gekregen hebt?\n\n“Goeie dingen zijn nooit snel en snelle dingen zijn nooit goed. Van mijn papa, tijdens het schrijfproces van mijn eerste boek.”\n\nWelke plek wil je absoluut nog bezoeken?\n\n“Stonehenge.”\n\nWelke app heeft je leven veranderd?\n\n“Headspace.”\n\nWat is je grootste ergernis?\n\n“Mensen die hun neus optrekken in plaats van te snuiten.”",Nina Mouton: ‘Ik kan niet tegen mensen die hun neus optrekken in plaats van te snuiten’,nl
9608,"De Guineese president Alpha Condé bevestigde het nieuws op Twitter, waar hij een eerbetoon bracht aan de overleden muzikant. “De Afrikaanse culturele wereld is in rouw”, schreef hij. “Bedankt aan de artiest. Een uitzonderlijk parcours. Voorbeeldig. Hij was onze trots.”\n\nMory Kanté werd wereldberoemd met z’n ‘Yéké Yéké’. Hij nam het nummer op in Parijs waar hij (illegaal) verbleef. In 1988 werd ‘Yéké Yéké’ op single uitgebracht. Het nummer ging meer dan 1 miljoen keer over de toonbank. Kanté was de eerste Afrikaanse artiest die daarin slaagde. Net daarvoor had ‘Graceland’ van Paul Simon Afrikaanse pop erg populair gemaakt. Maar het is niet de enige verklaring voor het succes van Kanté: z’n eigen versie van de West-Afrikaanse griot (met een dance-beat) viel in de smaak bij de fans van acid house.","Guineese zanger Mory Kanté, bekend van ‘Yéké Yéké’, overleden",nl
9609,Quiz Coronavirus\n\nMag dit? Toets je kennis van de lockdownregels in deze test\n\nBeeld Benoit De Freine\n\nMaandag is opnieuw een aantal maatregelen versoepeld in de strijd tegen het coronavirus. Voor veel mensen is de exitstrategie een ondoorgrondelijk doolhof van regeltjes geworden. Hieronder leggen we u een aantal situaties voor. Zou u een boete krijgen?,Mag dit? Toets je kennis van de lockdownregels in deze test,nl
9610,"Goed nieuws voor de jeugd: de zomerkampen en speelpleinwerkingen kunnen doorgaan. ‘Het wordt anders maar niet minder fantastisch’, aldus minister van Jeugd Benjamin Dalle (CD&V). Zo moeten alle activiteiten binnen een bubbel van 50 jongeren en begeleiders plaatsvinden. Ook speeltuinen kunnen vanaf woensdag weer open.",Groen licht voor de zomerkampen: dit moet u weten,nl
9611,René Stockman is generale overste van de Broeders van Liefde.,Een brief vraagt uit beleefdheid om een antwoord,nl
9612,"Hilde Van Mieghem heeft het druk, maar neemt de tijd voor een gloedvolle blik achter de schermen van haar leven.",Als BV krijg je dezelfde aandacht als de vermogenden. Hoe shabby je er ook bijloopt,nl
9613,"Het befaamde Nederlandse festival ­Crossing ­Border, dat internationale ­literatuur met muziek verenigt, dreigt zijn subsidie te verliezen. De stad Den Haag wil de ­geldkraan dichtdraaien. En dat lokt schrijversprotest uit. Onder anderen Arjen ­Lubach, Salman Rushdie, A.F.Th. van der Heijden en Arnon Grunberg stuurden al een steunbetuiging. Ook Behoud de Begeerte ­lanceert een briefschrijf­actie. Het jaarlijkse festival werd in 1993 voor de eerste keer ­georganiseerd.",Cultureel festival Crossing Border met stopzetting bedreigd,nl
9614,"Deze embed wordt niet getoond U heeft via cookie-instellingen gekozen om deze embed niet te tonen. Onze aanbevolen cookie-instelling is niveau 4. Zo geniet u op elk ogenblik van deze website in optimale omstandigheden.\n\n“Het is niet altijd evident om de symptomen te onderscheiden”, zegt huisarts Julie De Vos. “Mensen die al jaren last hebben van hooikoorts herkennen de klachten, maar er ontstaat verwarring door het coronavirus. De afgelopen week kreeg ik iedere dag zeker tien telefoontjes van mensen die zich zorgen maakten of ze met hooikoorts of corona te maken hadden.”\n\nDe meest typische klachten van hooikoorts zijn tranende ogen, een loopneus, jeuk in de neus en in de ogen, niesbuien, kortademigheid en een drukkend gevoel op de borst.\n\nBij corona kunnen dezelfde symptomen opduiken, maar daarbij komt meestal een algemeen ziektegevoel, koorts en gezichts- en spierpijn. “Iemand met corona kan zich heel ziek voelen, wat bij hooikoorts amper voorkomt”, verklaart De Vos.\n\nContact met de huisarts\n\nHet is belangrijk dat iemand met klachten bij de minste twijfel contact opneemt met de huisarts, zegt de dokter. “Aan de hand van enkele telefonische vragen kunnen we uitmaken of die beter langskomt voor verder onderzoek, of zich kan behelpen met hooikoortsremmers.”\n\nIs er een consultatie nodig? Dan controleert de huisarts de saturatie in het bloed en luister hij naar de longen. “De longen klinken anders bij hooikoorts dan bij corona”, verklaart De Vos. “Daar word je al een pak wijzer van. Is er dan nog geen volledige zekerheid, dan kan een bloedonderzoek volledig uitsluitsel geven.”\n\nVolgens de laatste richtlijnen is iemand met hooikoorts niét extra vatbaar voor Covid-19 of complicaties van het nieuwe coronavirus. “Enkel als de hooikoorts zich uit in astma, kan het zijn dat het virus de longen feller aantast”, zegt De Vos.",Hoe hooikoortssymptomen onderscheiden van Covid-19,nl
9615,Kris Goethals is forensisch psychiater aan het Universitair Ziekenhuis Antwerpen en professor forensische psychiatrie aan de Universiteit Antwerpen,Het blijft ijzig stil over het mentaal welzijn van onze burgers,nl
9616,"Dat kwam Vlaams minister van Onderwijs Ben Weyts (N-VA) overeen met de onderwijskoepels en -netten en de vakbonden.\n\nHet kleuteronderwijs wordt dus volledig heropend. De opvang voor kleuters vervalt hierdoor. Bij kleuters geldt social distancing niet langer. Dat ligt in lijn met recente inzichten van virologen. “Op basis van recent wetenschappelijk onderzoek en buitenlandse voorbeelden waaronder Denemarken en Nederland, geeft de GEES aan dat een heropstart van de lessen voor alle min twaalfjarigen weinig impact zal hebben op de epidemie”, klinkt het.\n\nIn het lager onderwijs is het de bedoeling om alle leerjaren minstens de helft van de onderwijstijd tot het einde van het schooljaar naar school te halen, met een maximum van vier dagen per week. De scholen kunnen zelf beslissen hoe ze dat invullen. Dit kan bijvoorbeeld ook alternerend per week, halve dagen, volle dagen, ... Hier blijven regels van social distancing wel gelden. Al mogen bubbels uitgebreid worden tot twintig leerlingen áls de klasoppervlakte dat toestaat.\n\nVanaf 2 juni kunnen de leerlingen van het 2de en 4de jaar in het secundair onderwijs de lessen op school hervatten. Deze leerlingen komen gedurende maximum twee volle dagen of vier halve dagen per week naar school. Voor leerlingen van het 1ste, 3de en 5de jaar is het de bedoeling dat ze minstens één dag naar school kunnen.\n\nVoor alle duidelijkheid: de Nationale Veiligheidsraad moet hier nog over oordelen.\n\nVeiligheid\n\n“Het spreekt voor zich dat de heropstart veilig moet gebeuren”, zegt Vlaams minister van Onderwijs Ben Weyts. “Scholen kunnen voortbouwen op het vele werk dat ze al gedaan hebben om de veiligheid te garanderen. In samenspraak met de GEES en op grond van voortschrijdende wetenschappelijke inzichten worden enkele voorschriften aangepast. De veiligheidsnormen worden nadrukkelijker bepaald op basis van leeftijd en er komen andere normen voor binnen en buiten. Zo komen we ook tegemoet aan vragen vanuit de scholen om het iets doenbaarder te maken”.\n\nDe nieuwe plannen gelden dan ook als een ‘maximumscenario’: stel dat het toch niet doenbaar is voor de scholen, krijgen ze de mogelijkheid om op bepaalde punten af te wijken. “Maar de druk van ouders om de poorten meer open te laten gaan, zal heel erg groot worden”, zegt pedagoog Pedro De Bruyckere (Arteveldehogeschool). “Scholen hebben al heel hard moeten werken, maar het zal nu toch nog even alle hens aan dek worden.”\n\n“Het zal niet in elke school even makkelijk zijn en sommige leerjaren zullen slechts beperkte tijd op school doorbrengen”, zegt Weyts in het persbericht. “Maar we geven wel aan alle leerlingen iets om naar uit te kijken. Zelfs een beperkte terugkeer naar school maakt een enorm verschil.”\n\nACOD Onderwijs: ‘Niet transparant’\n\nAl kan die autonomie voor scholen mogelijks ook wel roet in het eten gooien. “Dit is toch niet transparant?”, zegt Nancy Libert van de socialistische vakbond ACOD Onderwijs aan De Morgen. “Heel wat ouders zullen nu denken: ‘elke kleuterschool gaat terug open’, terwijl dat lang nog niet zeker is. Ik ben teleurgesteld. Neem nu de kleuterjuffen: in veel scholen werden die ingezet om de klassen van het eerste en tweede leerjaar te ontdubbelen. Dat zal nu niet meer gaan, want zij moeten zelf lesgeven. Zo zullen het eerste en tweede leerjaar waarschijnlijk geen vier, maar amper twee dagen naar school kunnen. Leg dat maar eens uit aan ouders.”\n\nZowat alle andere onderwijsactoren die aan tafel zaten, reageren voorzichtig positief. Iedereen is vooral blij dat er duidelijkheid komt tot en met het einde van het jaar.",Vanaf 2 juni mogen meer leerlingen terug naar school: in kleuter- lager én secundair onderwijs,nl
